color,num_critic_for_reviews,duration,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,actor_2_fb_likes,imdb_score,movie_fb_likes
Color,100.0,91.0,68.0,Wilson Cruz,889.0,Horror|Sci-Fi|Thriller,Robert Forster,Supernova ,14596,1262,Vanessa Marshall,0.0,http://www.imdb.com/title/tt0134983/?ref_=fn_tt_tt_1,282.0,English,USA,290.0,4.8,589
Color,189.0,118.0,778.0,William Hurt,20000.0,Drama|Fantasy|Mystery|Romance,Matt Bomer,Winter's Tale ,41288,22447,Kevin Corrigan,0.0,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,126.0,English,USA,882.0,6.2,17000
Color,212.0,130.0,1000.0,Kevin Zegers,5000.0,Fantasy|Horror|Mystery|Romance,Aidan Turner,The Mortal Instruments: City of Bones ,107028,10247,CCH Pounder,3.0,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,457.0,English,USA,2000.0,6.0,44000
Color,127.0,90.0,196.0,Mike O'Malley,973.0,Adventure|Comedy|Family|Romance|Sci-Fi,Marc Blucas,Meet Dave ,31640,1865,Shawn Christian,1.0,http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1,109.0,English,USA,400.0,4.9,791
Color,196.0,103.0,87.0,Camryn Manheim,794.0,Drama|Horror|Thriller,Dougray Scott,Dark Water ,44966,1467,Ariel Gade,2.0,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,411.0,English,USA,329.0,5.6,0
Color,115.0,122.0,1000.0,Adam Goldberg,11000.0,Comedy|Drama,Matthew McConaughey,Edtv ,35599,15275,Clint Howard,0.0,http://www.imdb.com/title/tt0131369/?ref_=fn_tt_tt_1,195.0,English,USA,1000.0,6.1,641
Color,161.0,106.0,466.0,Stephen Graham,3000.0,Adventure|Family|Fantasy,Brendan Fraser,Inkheart ,60232,5329,Jamie Foreman,3.0,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,110.0,English,Germany,1000.0,6.1,0
Color,223.0,103.0,437.0,Jaime King,19000.0,Action|Crime|Fantasy|Thriller,Scarlett Johansson,The Spirit ,53864,20881,Louis Lombardi,1.0,http://www.imdb.com/title/tt0831887/?ref_=fn_tt_tt_1,290.0,English,USA,961.0,4.8,2000
Color,181.0,107.0,280.0,Olivia Munn,40000.0,Action|Comedy|Mystery|Romance,Johnny Depp,Mortdecai ,47320,42683,Ulrich Thomsen,2.0,http://www.imdb.com/title/tt3045616/?ref_=fn_tt_tt_1,188.0,English,UK,2000.0,5.5,12000
Color,140.0,156.0,102.0,Mike Dopud,26000.0,Action|Adventure|Fantasy|Thriller,Jason Statham,In the Name of the King: A Dungeon Siege Tale ,38398,26564,Tania Saulnier,3.0,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,368.0,English,Germany,368.0,3.8,0
Color,54.0,127.0,617.0,Teri Polo,11000.0,Adventure|Drama|Romance|War,Angelina Jolie Pitt,Beyond Borders ,22570,12947,Noah Emmerich,2.0,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,156.0,English,USA,708.0,6.5,0
Color,14.0,119.0,22.0,Aaron Kwok,879.0,Action|Adventure|Fantasy,Li Gong,Xi you ji zhi: Sun Wukong san da Baigu Jing ,1212,1026,Eddie Peng,1.0,http://www.imdb.com/title/tt4591310/?ref_=fn_tt_tt_1,9.0,English,China,107.0,6.0,426
 Black and White,81.0,132.0,242.0,Clayne Crawford,11000.0,Action|Drama|War,James Franco,The Great Raid ,18209,12133,Paolo Montalban,0.0,http://www.imdb.com/title/tt0326905/?ref_=fn_tt_tt_1,183.0,Filipino,USA,298.0,6.7,0
Color,579.0,108.0,361.0,Ed Skrein,16000.0,Action|Adventure|Comedy|Romance|Sci-Fi,Ryan Reynolds,Deadpool ,479047,18239,Stefan Kapicic,0.0,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,1058.0,English,USA,805.0,8.1,117000
Color,56.0,114.0,440.0,Morgan Fairchild,743.0,Comedy|Drama,Kelly Preston,Holy Man ,16260,2367,Eric McCormack,1.0,http://www.imdb.com/title/tt0120701/?ref_=fn_tt_tt_1,88.0,English,USA,730.0,4.9,296
Color,490.0,133.0,318.0,Leonard Roberts,14000.0,Action|Biography|Drama|History|Thriller|War,Bradley Cooper,American Sniper ,325264,16277,Keir O'Donnell,0.0,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,916.0,English,USA,962.0,7.3,112000
Color,218.0,103.0,543.0,Dylan Minnette,2000.0,Adventure|Comedy|Family|Fantasy|Horror,Odeya Rush,Goosebumps ,47968,5497,Ken Marino,4.0,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,154.0,English,USA,1000.0,6.4,35000
Color,20.0,22.0,271.0,Soleil Moon Frye,870.0,Comedy|Family|Fantasy,Nate Richert,"Sabrina, the Teenage Witch             ",24420,2433,Caroline Rhea,1.0,http://www.imdb.com/title/tt0115341/?ref_=fn_tt_tt_1,94.0,English,USA,558.0,6.6,990
Color,142.0,95.0,512.0,Ivana Milicevic,970.0,Comedy|Fantasy|Romance,Jon Heder,Just Like Heaven ,82819,2876,Willie Garson,1.0,http://www.imdb.com/title/tt0425123/?ref_=fn_tt_tt_1,263.0,English,USA,834.0,6.7,0
Color,57.0,90.0,809.0,Mark Addy,1000.0,Comedy|Family|Romance|Sci-Fi,Taylor Negron,The Flintstones in Viva Rock Vegas ,15517,6299,Danny Woodburn,0.0,http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1,85.0,English,USA,891.0,3.6,500
Color,84.0,87.0,349.0,Kurtwood Smith,13000.0,Action|Adventure|Thriller|War,Sylvester Stallone,Rambo III ,92106,14574,Richard Crenna,1.0,http://www.imdb.com/title/tt0095956/?ref_=fn_tt_tt_1,171.0,English,USA,1000.0,5.7,2000
Color,186.0,114.0,110.0,Malcolm Goodwin,142.0,Comedy|Drama|Romance|Sport,Robert Baker,Leatherheads ,27664,589,Matt Bushell,8.0,http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1,120.0,English,USA,117.0,6.0,472
Color,53.0,119.0,11000.0,Adam Sandler,12000.0,Comedy|Western,Taylor Lautner,The Ridiculous 6 ,27019,36167,Jon Lovitz,4.0,http://www.imdb.com/title/tt2479478/?ref_=fn_tt_tt_1,143.0,English,USA,11000.0,4.9,0
Color,133.0,103.0,727.0,Kim Shaw,963.0,Comedy|Drama|Romance,Michael Kelly,Did You Hear About the Morgans? ,29523,3150,Kevin Brown,2.0,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,121.0,English,USA,935.0,4.7,0
Color,246.0,125.0,839.0,Jessica Szohr,1000.0,Comedy,Josh Gad,The Internship ,159931,5081,Rob Riggle,2.0,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1,281.0,English,USA,847.0,6.3,22000
Color,253.0,97.0,529.0,Boris Kodjoe,14000.0,Action|Adventure|Horror|Sci-Fi,Milla Jovovich,Resident Evil: Afterlife ,131447,16098,Shawn Roberts,1.0,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1,410.0,English,Germany,1000.0,5.9,19000
Color,144.0,125.0,519.0,Nate Parker,1000.0,Action|Adventure|Drama|History|War,David Oyelowo,Red Tails ,28807,4416,Tristan Mack Wilds,0.0,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1,273.0,English,USA,664.0,5.9,0
Color,46.0,30.0,479.0,Kristin Davis,962.0,Comedy|Romance,Chris Noth,Sex and the City             ,80025,2558,Cynthia Nixon,0.0,http://www.imdb.com/title/tt0159206/?ref_=fn_tt_tt_1,238.0,English,USA,722.0,7.0,0
Color,117.0,136.0,9000.0,Al Pacino,18000.0,Drama|Mystery|Thriller,Keanu Reeves,The Devil's Advocate ,259519,45271,Charlize Theron,2.0,http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1,431.0,English,USA,14000.0,7.5,11000
Color,157.0,116.0,622.0,Leighton Meester,11000.0,Comedy,Adam Sandler,That's My Boy ,70681,16484,Will Forte,2.0,http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1,198.0,English,USA,3000.0,5.6,12000
Color,60.0,103.0,40.0,Brian Thompson,2000.0,Action|Adventure|Fantasy,Dennis Quaid,DragonHeart ,78343,2710,Terry O'Neill,0.0,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,139.0,English,USA,663.0,6.4,0
Color,117.0,97.0,455.0,Don Cheadle,4000.0,Action|Comedy|Crime|Drama,Salma Hayek,After the Sunset ,38298,9814,Chris Penn,2.0,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,147.0,English,USA,3000.0,6.3,782
Color,287.0,96.0,1000.0,Spencer Wilding,12000.0,Action|Fantasy|Thriller,Nicolas Cage,Ghost Rider: Spirit of Vengeance ,87745,16121,Christopher Lambert,1.0,http://www.imdb.com/title/tt1071875/?ref_=fn_tt_tt_1,331.0,English,USA,1000.0,4.3,18000
Color,96.0,131.0,58.0,Irene Papas,23000.0,Drama|Music|Romance|War,Christian Bale,Captain Corelli's Mandolin ,28099,23325,Mihalis Giannatos,2.0,http://www.imdb.com/title/tt0238112/?ref_=fn_tt_tt_1,220.0,English,UK,243.0,5.9,0
Color,26.0,22.0,676.0,Noureen DeWulf,883.0,Comedy|Romance,Barry Corbin,Anger Management             ,26992,4115,Brian Austin Green,1.0,http://www.imdb.com/title/tt1986770/?ref_=fn_tt_tt_1,54.0,English,USA,701.0,6.7,0
Color,125.0,95.0,650.0,Brad Garrett,14000.0,Action|Comedy|Drama|Family|Thriller,Vin Diesel,The Pacifier ,66308,16884,Tate Donovan,0.0,http://www.imdb.com/title/tt0395699/?ref_=fn_tt_tt_1,225.0,English,Canada,799.0,5.5,0
Color,117.0,86.0,348.0,Ashley Scott,12000.0,Action|Crime,Dwayne Johnson,Walking Tall ,53118,14146,Michael Bowen,1.0,http://www.imdb.com/title/tt0351977/?ref_=fn_tt_tt_1,221.0,English,USA,795.0,6.2,0
 Black and White,149.0,142.0,194.0,Siobhan Fallon Hogan,15000.0,Comedy|Drama,Tom Hanks,Forrest Gump ,1251222,15700,Sam Anderson,0.0,http://www.imdb.com/title/tt0109830/?ref_=fn_tt_tt_1,1398.0,English,USA,294.0,8.8,59000
Color,131.0,92.0,639.0,Beth Riesgraf,1000.0,Animation|Comedy|Family|Fantasy|Music,Jesse McCartney,Alvin and the Chipmunks ,57276,2847,Matthew Gray Gubler,0.0,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,146.0,English,USA,718.0,5.2,0
Color,150.0,108.0,708.0,Blythe Danner,22000.0,Comedy,Robert De Niro,Meet the Parents ,260442,24286,Teri Polo,2.0,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,507.0,English,USA,713.0,7.0,0
Color,92.0,84.0,752.0,Frank Welker,23000.0,Adventure|Animation|Drama|Family|History|Musical|Romance,Christian Bale,Pocahontas ,119675,26754,Irene Bedard,1.0,http://www.imdb.com/title/tt0114148/?ref_=fn_tt_tt_1,216.0,English,USA,2000.0,6.6,0
Color,169.0,188.0,467.0,Margot Kidder,10000.0,Action|Adventure|Drama|Romance|Sci-Fi,Marlon Brando,Superman ,126357,12940,Ned Beatty,0.0,http://www.imdb.com/title/tt0078346/?ref_=fn_tt_tt_1,497.0,English,USA,593.0,7.3,0
Color,57.0,95.0,744.0,James Coburn,851.0,Comedy|Romance|Sci-Fi,Jada Pinkett Smith,The Nutty Professor ,86556,3155,Dave Chappelle,1.0,http://www.imdb.com/title/tt0117218/?ref_=fn_tt_tt_1,99.0,English,USA,773.0,5.6,960
Color,171.0,118.0,681.0,Michael Rapaport,10000.0,Comedy|Romance,Will Smith,Hitch ,244840,13426,Kevin Sussman,1.0,http://www.imdb.com/title/tt0386588/?ref_=fn_tt_tt_1,372.0,English,USA,975.0,6.6,0
Color,53.0,92.0,458.0,Abraham Benrubi,3000.0,Action|Adventure|Comedy|Family|Romance,Brendan Fraser,George of the Jungle ,56168,4518,Holland Taylor,0.0,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1,103.0,English,USA,562.0,5.4,5000
Color,153.0,74.0,729.0,Thomas Ian Nicholas,3000.0,Comedy|Romance,Alyson Hannigan,American Wedding ,162331,5713,Fred Willard,3.0,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,332.0,English,USA,864.0,6.3,0
Color,491.0,134.0,186.0,Chris Mulkey,15000.0,Biography|Drama|Thriller,Tom Hanks,Captain Phillips ,323353,16281,Michael Chernus,0.0,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,527.0,English,USA,535.0,7.9,65000
Color,247.0,101.0,7000.0,James Franco,15000.0,Comedy|Crime|Romance|Thriller,Mila Kunis,Date Night ,127571,39822,Steve Carell,2.0,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,207.0,English,USA,11000.0,6.3,0
Color,26.0,100.0,394.0,Fred Rogers,795.0,Comedy|Family|Fantasy,Eric Idle,Casper ,85903,2638,Cathy Moriarty,0.0,http://www.imdb.com/title/tt0112642/?ref_=fn_tt_tt_1,92.0,English,USA,419.0,6.0,0
Color,292.0,132.0,683.0,Chloë Grace Moretz,18000.0,Action|Crime|Thriller,Denzel Washington,The Equalizer ,229574,37605,James Wilcox,0.0,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,436.0,English,USA,17000.0,7.2,56000
Color,114.0,105.0,708.0,Frances Conroy,5000.0,Comedy|Drama|Romance,Bob Hoskins,Maid in Manhattan ,68417,7184,Natasha Richardson,2.0,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,242.0,English,USA,827.0,5.1,0
Color,82.0,123.0,665.0,Viggo Mortensen,18000.0,Action|Drama|Thriller|War,Denzel Washington,Crimson Tide ,81026,30132,Ricky Schroder,0.0,http://www.imdb.com/title/tt0112740/?ref_=fn_tt_tt_1,194.0,English,USA,10000.0,7.3,0
Color,201.0,117.0,168.0,Kurt Fuller,10000.0,Biography|Drama,Will Smith,The Pursuit of Happyness ,338383,11036,James Karen,0.0,http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1,611.0,English,USA,617.0,8.0,32000
Color,231.0,98.0,354.0,Michael Irby,931.0,Drama|Mystery|Thriller,Erika Christensen,Flightplan ,126746,2287,Haley Ramm,1.0,http://www.imdb.com/title/tt0408790/?ref_=fn_tt_tt_1,600.0,English,USA,507.0,6.2,0
Color,55.0,128.0,383.0,Dylan Baker,2000.0,Drama|Thriller,Demi Moore,Disclosure ,36587,3888,Roma Maffia,0.0,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,95.0,English,USA,812.0,6.0,0
Color,110.0,114.0,539.0,Andre Braugher,12000.0,Drama|Fantasy|Romance,Nicolas Cage,City of Angels ,94407,13905,Colm Feore,1.0,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1,322.0,English,Germany,702.0,6.7,0
 Black and White,354.0,111.0,640.0,Vivica A. Fox,926.0,Action,David Carradine,Kill Bill: Vol. 1 ,735784,3983,Chiaki Kuriyama,0.0,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,2105.0,English,USA,890.0,8.1,13000
Color,140.0,85.0,490.0,Adam Alexi-Malle,21000.0,Comedy,Robert Downey Jr.,Bowfinger ,56874,22458,Jamie Kennedy,2.0,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,358.0,English,USA,860.0,6.4,0
Color,77.0,44.0,72.0,Don S. Davis,847.0,Action|Adventure|Drama|Sci-Fi,Christopher Judge,Stargate SG-1             ,63982,1359,Gary Jones,4.0,http://www.imdb.com/title/tt0118480/?ref_=fn_tt_tt_1,181.0,English,USA,440.0,8.4,0
 Black and White,304.0,137.0,348.0,Michael Parks,890.0,Action|Crime|Drama|Thriller,Vivica A. Fox,Kill Bill: Vol. 2 ,512749,1959,Michael Bowen,0.0,http://www.imdb.com/title/tt0378194/?ref_=fn_tt_tt_1,935.0,English,USA,387.0,8.0,0
Color,45.0,97.0,403.0,Jack Palance,13000.0,Action|Comedy|Crime|Thriller,Sylvester Stallone,Tango & Cash ,75365,14432,Brion James,1.0,http://www.imdb.com/title/tt0098439/?ref_=fn_tt_tt_1,149.0,English,USA,549.0,6.3,0
Color,49.0,104.0,812.0,Meryl Streep,13000.0,Comedy|Fantasy|Horror,Bruce Willis,Death Becomes Her ,78974,25599,Isabella Rossellini,3.0,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,173.0,English,USA,11000.0,6.4,8000
Color,146.0,110.0,95.0,Jason Connery,485.0,Action|Adventure|Comedy|Western,Xander Berkeley,Shanghai Noon ,96690,939,Kate Luyben,2.0,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,293.0,English,USA,110.0,6.6,0
Color,60.0,133.0,263.0,Joe Morton,1000.0,Action|Adventure|Thriller,Oliver Platt,Executive Decision ,40858,2916,J.T. Walsh,0.0,http://www.imdb.com/title/tt0116253/?ref_=fn_tt_tt_1,144.0,English,USA,780.0,6.4,0
Color,189.0,94.0,497.0,Ophelia Lovibond,1000.0,Comedy|Family|Fantasy,Madeline Carroll,Mr. Popper's Penguins ,67191,2820,Philip Baker Hall,1.0,http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1,108.0,English,USA,549.0,6.0,14000
Color,206.0,104.0,947.0,Thomas McDonell,5000.0,Action|Adventure|Fantasy,Jet Li,The Forbidden Kingdom ,88049,7247,Michael Angarano,0.0,http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1,279.0,English,USA,962.0,6.6,0
Color,118.0,91.0,562.0,Carlos Ponce,1000.0,Adventure|Animation|Comedy|Family,Amy Poehler,Free Birds ,18042,3104,Dan Fogler,1.0,http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1,73.0,English,USA,591.0,5.9,0
Color,210.0,145.0,243.0,Holt McCallany,534.0,Action|Horror|Sci-Fi,Charles S. Dutton,Alien 3 ,207686,1543,Paul McGann,0.0,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,776.0,English,USA,273.0,6.4,0
Color,76.0,135.0,34.0,Jimmy Nail,57.0,Biography|Drama|History|Musical,Andrea Corr,Evita ,29205,164,Peter Polycarpou,1.0,http://www.imdb.com/title/tt0116250/?ref_=fn_tt_tt_1,194.0,English,USA,40.0,6.3,0
Color,149.0,122.0,135.0,Natascha McElhone,22000.0,Action|Adventure|Crime|Thriller,Robert De Niro,Ronin ,145422,24270,Michael Lonsdale,2.0,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,572.0,English,UK,2000.0,7.3,0
Color,62.0,110.0,163.0,Bernard Hill,1000.0,Adventure|Drama|Horror|Thriller,Tom Wilkinson,The Ghost and the Darkness ,46239,1752,Om Puri,0.0,http://www.imdb.com/title/tt0116409/?ref_=fn_tt_tt_1,155.0,English,USA,416.0,6.8,0
Color,224.0,95.0,594.0,Matt Lucas,838.0,Animation|Comedy|Family|Fantasy,Julie Walters,Paddington ,49207,3697,Sally Hawkins,0.0,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,174.0,English,UK,722.0,7.2,30000
Color,265.0,102.0,537.0,Nicholas Braun,622.0,Action|Comedy|Sci-Fi,Will Forte,The Watch ,104066,2488,Rosemarie DeWitt,4.0,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207.0,English,USA,591.0,5.7,15000
Color,135.0,94.0,215.0,Jenna Boyd,933.0,Action|Crime|Drama|Thriller,Connie Nielsen,The Hunted ,35830,2248,Rex Linn,1.0,http://www.imdb.com/title/tt0269347/?ref_=fn_tt_tt_1,321.0,English,USA,518.0,6.0,0
Color,100.0,126.0,241.0,Maura Tierney,12000.0,Drama|Thriller,Anthony Hopkins,Instinct ,27191,13406,John Ashton,1.0,http://www.imdb.com/title/tt0128278/?ref_=fn_tt_tt_1,232.0,English,USA,509.0,6.5,0
Color,123.0,118.0,327.0,Terence Bernie Hines,13000.0,Comedy,Matt Damon,Stuck on You ,44453,14036,Seymour Cassel,2.0,http://www.imdb.com/title/tt0338466/?ref_=fn_tt_tt_1,154.0,English,USA,390.0,5.8,0
Color,164.0,99.0,490.0,Maura Tierney,8000.0,Comedy|Sport,Will Ferrell,Semi-Pro ,67005,10026,Matt Walsh,3.0,http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1,119.0,English,USA,509.0,5.8,0
Color,238.0,88.0,591.0,Russell Tovey,4000.0,Adventure|Animation|Comedy|Family,Salma Hayek,The Pirates! Band of Misfits ,36877,6254,Brian Blessed,0.0,http://www.imdb.com/title/tt1430626/?ref_=fn_tt_tt_1,101.0,English,UK,796.0,6.7,0
Color,264.0,141.0,539.0,Michael Kelly,11000.0,Crime|Drama|Mystery|Thriller,Angelina Jolie Pitt,Changeling ,199056,12840,Colm Feore,0.0,http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1,387.0,English,USA,963.0,7.8,14000
Color,47.0,107.0,581.0,Morgan Freeman,18000.0,Action|Drama|Sci-Fi|Thriller,Keanu Reeves,Chain Reaction ,40346,31014,Kevin Dunn,1.0,http://www.imdb.com/title/tt0115857/?ref_=fn_tt_tt_1,95.0,English,USA,11000.0,5.6,1000
Color,50.0,116.0,552.0,Kurt Fuller,22000.0,Action|Drama|Sport|Thriller,Robert De Niro,The Fan ,38533,24618,Ellen Barkin,3.0,http://www.imdb.com/title/tt0116277/?ref_=fn_tt_tt_1,89.0,English,USA,617.0,5.8,0
 Black and White,153.0,143.0,530.0,Minnie Driver,18000.0,Drama|Musical|Romance|Thriller,Gerard Butler,The Phantom of the Opera ,96654,20660,Miranda Richardson,0.0,http://www.imdb.com/title/tt0293508/?ref_=fn_tt_tt_1,2047.0,English,UK,893.0,7.4,0
Color,202.0,114.0,877.0,Abbie Cornish,13000.0,Biography|Drama|History|War,Eddie Redmayne,Elizabeth: The Golden Age ,54787,16899,Jordi Mollà,1.0,http://www.imdb.com/title/tt0414055/?ref_=fn_tt_tt_1,216.0,English,UK,2000.0,6.9,0
Color,178.0,93.0,352.0,Sophie Okonedo,9000.0,Action|Sci-Fi,Charlize Theron,Æon Flux ,110614,10185,Paterson Joseph,0.0,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,532.0,English,USA,460.0,5.5,0
Color,84.0,280.0,67.0,Bruce Boxleitner,789.0,Drama|History|War,Billy Campbell,Gods and Generals ,13215,1671,John Castle,0.0,http://www.imdb.com/title/tt0279111/?ref_=fn_tt_tt_1,497.0,English,USA,640.0,6.3,953
Color,44.0,100.0,745.0,Lauren Holly,995.0,Action|Thriller,Hector Elizondo,Turbulence ,8983,3952,Jeffrey DeMunn,0.0,http://www.imdb.com/title/tt0120390/?ref_=fn_tt_tt_1,84.0,English,USA,879.0,4.7,316
Color,93.0,107.0,506.0,Ronny Cox,939.0,Comedy|Drama|Family|Fantasy,Stephen Root,Imagine That ,10417,3742,Richard Schiff,2.0,http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1,39.0,English,USA,605.0,5.6,610
Color,277.0,119.0,518.0,Tina Fey,3000.0,Adventure|Comedy|Crime|Family|Musical,Ty Burrell,Muppets Most Wanted ,24285,6089,Hugh Bonneville,4.0,http://www.imdb.com/title/tt2281587/?ref_=fn_tt_tt_1,110.0,English,USA,2000.0,6.4,10000
Color,76.0,95.0,287.0,Philip Winchester,956.0,Action|Adventure|Comedy|Family|Sci-Fi,Sophia Myles,Thunderbirds ,11148,2260,Brady Corbet,0.0,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,229.0,English,UK,579.0,4.2,437
Color,197.0,119.0,676.0,Peter Gallagher,2000.0,Drama|Music|Musical|Romance,Eric Dane,Burlesque ,61680,4315,David Walton,1.0,http://www.imdb.com/title/tt1126591/?ref_=fn_tt_tt_1,222.0,English,USA,828.0,6.4,19000
Color,186.0,133.0,46.0,André Dussollier,226.0,Drama|Mystery|Romance|War,Denis Lavant,A Very Long Engagement ,62607,405,Albert Dupontel,1.0,http://www.imdb.com/title/tt0344510/?ref_=fn_tt_tt_1,239.0,French,France,52.0,7.7,0
 Black and White,103.0,152.0,177.0,Shelley Winters,617.0,Crime|Drama|Romance,James Mason,Lolita ,67822,1403,Lois Maxwell,0.0,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,207.0,English,UK,367.0,7.7,0
Color,66.0,96.0,534.0,Tom Berenger,13000.0,Crime|Horror|Mystery|Thriller,Sylvester Stallone,Eye See You ,19706,15803,Charles S. Dutton,1.0,http://www.imdb.com/title/tt0160184/?ref_=fn_tt_tt_1,142.0,English,USA,854.0,5.3,448
Color,224.0,117.0,845.0,Thomas Kretschmann,12000.0,Action|Horror|Sci-Fi|Thriller,Norman Reedus,Blade II ,158267,15371,Tony Curran,1.0,http://www.imdb.com/title/tt0187738/?ref_=fn_tt_tt_1,559.0,English,USA,919.0,6.7,0
Color,202.0,123.0,835.0,Rosario Dawson,10000.0,Drama|Romance,Will Smith,Seven Pounds ,232710,14727,Madison Pettis,1.0,http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1,599.0,English,USA,3000.0,7.7,26000
Color,279.0,92.0,565.0,Jason Momoa,13000.0,Action|Thriller,Sylvester Stallone,Bullet to the Head ,39247,25418,Jon Seda,3.0,http://www.imdb.com/title/tt1308729/?ref_=fn_tt_tt_1,131.0,English,USA,11000.0,5.7,10000
Color,110.0,170.0,889.0,Joe Mantegna,14000.0,Crime|Drama,Al Pacino,The Godfather: Part III ,267980,16949,Bridget Fonda,1.0,http://www.imdb.com/title/tt0099674/?ref_=fn_tt_tt_1,545.0,English,USA,1000.0,7.6,0
Color,190.0,123.0,2000.0,Kirsten Dunst,5000.0,Comedy|Drama|Romance,Orlando Bloom,Elizabethtown ,58658,12700,Judy Greer,0.0,http://www.imdb.com/title/tt0368709/?ref_=fn_tt_tt_1,495.0,English,USA,4000.0,6.4,0
Color,136.0,110.0,240.0,Billy Gardell,277.0,Comedy|Romance,Todd Stashwick,"You, Me and Dupree ",68417,847,Amanda Detmer,1.0,http://www.imdb.com/title/tt0463034/?ref_=fn_tt_tt_1,195.0,English,USA,245.0,5.6,0
Color,121.0,116.0,420.0,Ned Beatty,593.0,Action|Adventure|Romance|Sci-Fi,Margot Kidder,Superman II ,76331,2908,Jackie Cooper,4.0,http://www.imdb.com/title/tt0081573/?ref_=fn_tt_tt_1,269.0,English,USA,467.0,6.8,0
Color,131.0,121.0,43.0,Lenny Venito,117.0,Comedy|Crime|Romance,Todd Giebenhain,Gigli ,41620,286,David Backus,0.0,http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1,418.0,English,USA,62.0,2.4,2000
 Black and White,127.0,128.0,581.0,Anthony Hopkins,14000.0,Drama|Thriller,Kate Winslet,All the King's Men ,20740,27614,Kevin Dunn,0.0,http://www.imdb.com/title/tt0405676/?ref_=fn_tt_tt_1,178.0,English,Germany,12000.0,6.2,0
Color,160.0,99.0,577.0,Vanessa Williams,23000.0,Action|Crime|Thriller,Christian Bale,Shaft ,58416,26527,Daniel von Bargen,0.0,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,301.0,English,Germany,1000.0,5.9,0
Color,78.0,94.0,753.0,Kelsey Grammer,4000.0,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,Kirsten Dunst,Anastasia ,86347,6017,Bernadette Peters,1.0,http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1,191.0,English,USA,808.0,7.1,0
